id,nama,jenis_node
40425749,GE GEGUGODIGEDO,Badan
40399834,GE GIDODODUGIGE,Badan
39509061,GIDOGO DO DAGA,Badan
40972102,GE DODIGUGA GU,Badan
42844979,GEGUDUGEGEDODIDO,OP
40716582,GE DIGADAGODUGU,Badan
39866589,GIDODUDADAGODUDO,Badan
40956163,GE DOGODAGADAGI,Badan
39668030,GIDODADADU GI ,Badan
40634821,GE DAGIGEDUGUGA,Badan
40640153,GE DAGE GAGOGI,Badan
40038446,GE  GIDUGEGEDA,Badan
39822128,GIDODUGUGUGAGUDU,Badan
40172139,GE GADIGUGAGIDO,Badan
40926623,GE DOGUDADAGUGI,Badan
40872762,GE DUDIGUDIDAGU,Badan
40655729,GE DAGOGODIGUDO,Badan
40401443,GE GE GAGEGEGI,Badan
40277971,GE GUDIDIDODIGA,Badan
41751353,GEGADIGOGAGIGOGI,OP
40275115,GE GUDIGOGAGAGO,Badan
40430502,GE GEGI GO GU,Badan
39972223,GIDODODIGUGUGUGI,Badan
40259790,GE GUGODODIDO ,Badan
40003119,GE   GIGAGADO,Badan
40485605,GE GEDUGODA GO,Badan
43451681,GEGIGEGOGADADUGA,OP
40692257,GE DADOGUGUGODI,Badan
39940297,GIDODOGE GUDODI,Badan
40035000,GE  GIGO   ,Badan
40502771,GE GO GUDIDIGA,Badan
39718145,GIDODIGADUGAGEGO,Badan
40980588,GE DODU GODUDU,Badan
40897871,GE DUDODIDUDIGA,Badan
40140629,GE GAGE DAGUDO,Badan
40808472,GE DU DUGEDIGU,Badan
39883719,GIDODUDUGIDIGADO,Badan
40857973,GE DUGODIDODIGI,Badan
43976407,GEGIDODIDAGE DI,OP
39687979,GIDODADUDIDODIDO,Badan
40900826,GE DO  DUGUDA,Badan
40345084,GE GIGEGO DUGE,Badan
40967645,GE DODADIDAGEGO,Badan
40639992,GE DAGIDODODOGU,Badan
45373563,GEGOGIDIGIGODAGI,Badan
41758723,GEGADIGODUDIGUGI,OP
39669012,GIDODADADO GAGU,Badan
40908942,GE DO DUDOGEGU,Badan
40046375,GE  GEDAGIDIGO,Badan
43872137,GEGIDUDIGUGAGIDI,OP
39953600,GIDODOGOGIDA  ,Badan
40197697,GE GADODIDADODI,Badan
40689060,GE DADUDO DA ,Badan
40561817,GE GODAGADUGADI,Badan
39511020,GIDOGOGAGA GU ,Badan
40308654,GE GI DUDAGOGE,Badan
40339569,GE GIGIDOGODADO,Badan
39726060,GIDODIGUDA DA ,Badan
40327860,GE GIGUDIDUDA ,Badan
40817257,GE DUGADIGUGODI,Badan
40313685,GE GIGAGIDADUGO,Badan
39988442,GIDODODUDUGEGEGU,Badan
39586357,GIDOGODUDAGIGODI,Badan
40763454,GE DIDAGIGEGOGE,Badan
40002363,GE   GUGIDAGI,Badan
40314292,GE GIGAGEGUDOGU,Badan
40222454,GE GUGUGUGEGOGE,Badan
40099388,GE  DODOGIDUDU,Badan
40948601,GE DOGEDUDA GA,Badan
40594588,GE GODOGEGODUDU,Badan
40391489,GE GIDOGAGEDUDO,Badan
45029356,GEGO GUDOGIGODA,OP
44582836,GEGEGODUGUDUGIDA,OP
42869967,GEGUDUDADODODADI,OP
39968661,GIDODODADUDADAGA,Badan
40487283,GE GEDUDIGUDUGI,Badan
40441387,GE GEGEGAGIDUDI,Badan
40819990,GE DUGADODODO ,Badan
40245831,GE GUGEGODUGIGA,Badan
39961719,GIDODODAGADIGADO,Badan
39951262,GIDODOGOGAGUDAGU,Badan
44984626,GEGEDODUGEDAGUDA,OP
40140121,GE GAGE GAGUGA,Badan
39773209,GIDODIDIGIGU DO,Badan
40203880,GE GU GIDUDU ,Badan
39986874,GIDODODUDADUDIGE,Badan
39804665,GIDODU GEDADAGO,Badan
39594719,GIDOGODOGEDIGADO,Badan
40592389,GE GODOGUGIDUDO,Badan
40852065,GE DUGOGU DAGO,Badan
39560655,GIDOGODA DAGOGO,Badan
40683177,GE DADUGIGADIDI,Badan
39565947,GIDOGODAGODOGEDI,Badan
40389065,GE GIDUDO DAGO,Badan
40670482,GE DADI GEDUGU,Badan
40339015,GE GIGIDO GAGO,Badan
40329149,GE GIGUDOGAGEDO,Badan
40627659,GE DAGUDIDAGODO,Badan
40285952,GE GUDUGODOGOGU,Badan
40204115,GE GU GEGAGAGO,Badan
42465992,GEGUGEDAGODODOGU,OP
40198796,GE GADODUDIDODA,Badan
41152451,GEGAGAGOGUGEGOGA,OP
43498539,GEGIGEDODUGOGIDO,OP
39542470,GIDOGOGEGUGEDI ,Badan
39628179,GIDODAGUDUGADIDO,Badan
40467180,GE GEDADIGADU ,Badan
39985559,GIDODODUGOGOGODO,Badan
40818516,GE DUGADUGOGADA,Badan
43873002,GEGIDUDIGI  GU,OP
40120183,GE GAGU GADUGI,Badan
39815267,GIDODUGAGOGUDADI,Badan
39603192,GIDODA GIGADOGU,Badan
39977497,GIDODODIDIGEDODI,Badan
39778207,GIDODIDIDUGU DI,Badan
39689598,GIDODADUDOGODODU,Badan
40676848,GE DADIDADUGEDU,Badan
39722100,GIDODIGUGUGA  ,Badan
40059303,GE  GODOGI GI,Badan
40211552,GE GUGAGAGOGOGU,Badan
40077750,GE  DIDIDIGO ,Badan
40647295,GE DAGEDIGUDOGO,Badan
40680121,GE DADU GAGUGA,Badan
39641384,GIDODAGEGAGIDUGE,Badan
39914156,GIDODOGAGEGAGODA,Badan
39489050,GIDOGEDUDO GO ,Badan
44128851,GEGEGAGUDUDUGOGA,OP
39883235,GIDODUDUGIGUGIGO,Badan
40567735,GE GODADIDIGIGO,Badan
40449237,GE GEGEDOGUGIDI,Badan
40950141,GE DOGO GAGEGA,Badan
39514177,GIDOGOGAGEGADIDI,Badan
39953912,GIDODOGOGIDOGAGU,Badan
39589627,GIDOGODUDODAGUDI,Badan
39660253,GIDODADA GUGOGI,Badan
40523401,GE GOGUGIGE GA,Badan
41773375,GEGADIDIGIGIDIGO,OP
40230062,GE GUGI  DAGU,Badan
40077394,GE  DIDIGIDOGE,Badan
45019737,GEGO GADODIGIDI,OP
45354033,GEGOGIGOGE GIGI,Badan
42721334,GEGUDIGUGAGIGIGE,OP
40402791,GE GE GUDIDOGA,Badan
40137074,GE GAGIDI DIGE,Badan
40695009,GE DADOGO  DO,Badan
40737423,GE DIGIDIGEGUGI,Badan
40075647,GE  DIGODAGEDI,Badan
40869876,GE DUDADODUDIDA,Badan
39694783,GIDODADOGEDIDUGI,Badan
40706894,GE DI DADUDOGE,Badan
45006803,GEGO  DADU GI,OP
40784740,GE DIDUGEDIGE ,Badan
39821699,GIDODUGUGADADODO,Badan
40134876,GE GAGIGEDUDIDA,Badan
39502315,GIDOGO GUGIGAGO,Badan
41389438,GEGAGIDUDOGEGIDU,OP
40274250,GE GUDIGEGUGO ,Badan
40251992,GE GUGOGADODOGU,Badan
41616066,GEGADAGADA DADA,OP
40795242,GE DIDOGOGUGEGU,Badan
39653337,GIDODAGOGIGIGIDI,Badan
40731154,GE DIGIGAGAGOGE,Badan
39620133,GIDODAGU GAGIGI,Badan
39986736,GIDODODUDADIGIDA,Badan
40643681,GE DAGEGIDADUGA,Badan
39793997,GIDODIDOGIDODODI,Badan
39911858,GIDODOGAGADUGODU,Badan
43399496,GEGIGIDODOGEDODA,OP
40021381,GE  GUGAGIDUGA,Badan
39724840,GIDODIGUGEDUGE ,Badan
40303983,GE GI GIDODUGI,Badan
43065110,GEGI DAGOGAGA ,OP
39965575,GIDODODAGOGODIGO,Badan
39636688,GIDODAGIDADADUDU,Badan
40014744,GE  GAGEDIGEGE,Badan
45150639,GEGOGAGO DAGIDO,OP
40903397,GE DO GIGIDODI,Badan
40436231,GE GEGIDAGUGIGA,Badan
39523480,GIDOGOGUGIGEDU ,Badan
43136317,GEGIGAGIDAGIGADI,OP
39948039,GIDODOGEDU GIDO,Badan
42355833,GEGUGIGOGODUGIGI,OP
40158167,GE GAGODUGADADI,Badan
42922529,GEGUDOGUGUGOGUDO,OP
47908872,GEDIDO DUDUDIGU,Non NPWP
40026355,GE  GUDAGIGOGO,Badan
39983366,GIDODODUGIGIDADA,Badan
40796158,GE DIDODAGAGODU,Badan
40028399,GE  GUDUGIDODO,Badan
39653975,GIDODAGOGIDODIGO,Badan
40576646,GE GODIDADAGEDA,Badan
40199241,GE GADODOGUGEGA,Badan
40927204,GE DOGUDIGU GE,Badan
40229808,GE GUGUDODU DU,Badan
40078840,GE  DIDUDUGE ,Badan
39785459,GIDODIDUGOGEGODO,Badan
39679165,GIDODADIDOGADAGO,Badan
40186522,GE GADUDAGOGUGU,Badan
39489151,GIDOGEDUDOGAGOGA,Badan
40830551,GE DUGI GOGOGA,Badan
40148344,GE GAGEDUGIGEGE,Badan
40543314,GE GOGEGIGIGAGE,Badan
39582661,GIDOGODUGUDADAGA,Badan
47773513,GEDIDIDIGIGOGAGI,Non NPWP
40982587,GE DODUGUGODUDI,Badan
39951413,GIDODOGOGAGEGAGI,Badan
39601135,GIDODA GAGAGIGO,Badan
39657664,GIDODAGODIDADAGE,Badan
40638411,GE DAGIDUGEGAGA,Badan
40868105,GE DUDADUGA GO,Badan
39647105,GIDODAGEDIGA GO,Badan
39685826,GIDODADUGODUGUDA,Badan
40800087,GE DU   DUDI,Badan
40115245,GE GAGAGOGUGEGO,Badan
40980190,GE DODU GADO ,Badan
39768905,GIDODIDADUDO GO,Badan
40078886,GE  DIDUDUDUDA,Badan
39791774,GIDODIDOGADIDIGE,Badan
40658757,GE DAGODUDIGODI,Badan
39993582,GIDODODOGIGODUGU,Badan
39511811,GIDOGOGAGADUGAGA,Badan
40902065,GE DO GU DAGO,Badan
40354033,GE GIGOGE GIGI,Badan
40102523,GE GA GUGOGUGI,Badan
39612720,GIDODAGAGUDIGU ,Badan
40169165,GE GADADOGADAGO,Badan
41766331,GEGADIDADAGIGIGA,OP
44086765,GEGE DUDADIDAGO,OP
43431219,GEGIGEGIGAGUGADO,OP
39558177,GIDOGOGODUGADIDI,Badan
39879957,GIDODUDIDODOGODI,Badan
40677573,GE DADIDIGODIGI,Badan
40834691,GE DUGIGEDADOGA,Badan
40989081,GE DODUDO DUGA,Badan
39648149,GIDODAGEDUGAGEDO,Badan
40235348,GE GUGIGOGIGEDU,Badan
40937265,GE DOGIDIGUDAGO,Badan
39714205,GIDODIGAGEGU GO,Badan
40726818,GE DIGUDADUGADU,Badan
40836906,GE DUGIDADO DA,Badan
40185001,GE GADUGO  GA,Badan
48712512,GEDUDIGAGUGOGAGU,Non NPWP
48766849,GEDUDIDADADUGEDO,Non NPWP
49408550,GEDOGE DUGOGO ,LN
49495424,GEDOGEDOGOGEGUGE,LN
39870503,GIDODUDI GO GI,Badan
39820069,GIDODUGU  DADO,Badan
40588246,GE GODUDUGUGEDA,Badan
40077196,GE  DIDIGADODA,Badan
40024364,GE  GUGEGIDAGE,Badan
40682750,GE DADUGUDIGO ,Badan
40251768,GE GUGOGADIDADU,Badan
40585445,GE GODUGOGEGEGO,Badan
39838468,GIDODUGIDUGEDADU,Badan
39765338,GIDODIDAGOGIGIDU,Badan
40392384,GE GIDOGUGIDUGE,Badan
39608306,GIDODA DUGI DA,Badan
39719020,GIDODIGADO GU ,Badan
40279792,GE GUDIDODIDOGU,Badan
39735914,GIDODIGIGODOGAGE,Badan
40740953,GE DIGE DOGOGI,Badan
40142334,GE GAGEGUGIGIGE,Badan
40510577,GE GOGA GODIDI,Badan
39868573,GIDODUDADUGODIGI,Badan
40215112,GE GUGAGOGAGAGU,Badan
39964949,GIDODODAGEDOGEDO,Badan
40758862,GE DIGODUDUDAGU,Badan
40257698,GE GUGODIDADODU,Badan
40938793,GE DOGIDUDIDOGI,Badan
42415318,GEGUGEGAGOGIGADU,OP
43123776,GEGIGAGUGIDIDIDA,OP
41943178,GEGADOGEGIGADIDU,OP
42563318,GEGUGODAGIGIGADU,OP
34354657,GIGEGIGOGEDAGODI,Non NPWP
40123713,GE GAGUGIDIGAGI,Badan
40211459,GE GUGAGAGEGODO,Badan
40573031,GE GODIGI GIGA,Badan
39503834,GIDOGO GIDUGIGE,Badan
40469412,GE GEDADOGEGAGU,Badan
39702958,GIDODI GUDOGODU,Badan
40606675,GE DA DADADIGO,Badan
40764154,GE DIDAGEGAGOGE,Badan
40709012,GE DI DO GAGU,Badan
39797983,GIDODIDODIDODUGI,Badan
40626188,GE DAGUDAGADUDU,Badan
40678456,GE DADIDUGEGODA,Badan
40432931,GE GEGIGUDOGIGA,Badan
40850267,GE DUGO GUDADI,Badan
44824954,GEGEDUGUGEDOGOGE,OP
43557920,GEGIGOGODIDOGU ,OP
41238712,GEGAGUGIDUDIGAGU,OP
41182248,GEGAGADUGUGUGEDU,OP
41449721,GEGAGEGEDODIGUGA,OP
48236915,GEDUGUGIDADOGAGO,Non NPWP
49481063,GEDOGEDUGA DAGI,LN
39494882,GIDOGEDOGEDUDUGU,Badan
40099113,GE  DODOGAGAGI,Badan
40468852,GE GEDADUDUGOGU,Badan
43185753,GEGIGADUGODIGOGI,OP
42960078,GEGUDODA  DIDU,OP
44978085,GEGEDODIDU DUGO,OP
40188870,GE GADUDUDUDI ,Badan
40284865,GE GUDUGEDUDAGO,Badan
40784334,GE DIDUGEGIGIGE,Badan
45156082,GEGOGAGODA DUGU,OP
39531555,GIDOGOGIGAGOGOGO,Badan
40665143,GE DADAGOGAGEGI,Badan
40733174,GE DIGIGIGADIGE,Badan
39582199,GIDOGODUGUGADODO,Badan
40210233,GE GUGA GUGIGI,Badan
40429133,GE GEGUDOGAGIGI,Badan
39552639,GIDOGOGOGUDAGIDO,Badan
40102852,GE GA GUDUGOGU,Badan
41914702,GEGADOGAGEDI GU,OP
47904349,GEDIDO GEGIGEDO,Non NPWP
30228441,GI GUGUDUGEGEGA,Non NPWP
39668181,GIDODADADUGADUGA,Badan
39900907,GIDODO  DO DI,Badan
39521679,GIDOGOGUGADADIDO,Badan
40936014,GE DOGIDA GAGE,Badan
40373268,GE GIDIGIGUDADU,Badan
45351221,GEGOGIGOGAGUGUGA,Badan
39706253,GIDODI DAGUGOGI,Badan
39703982,GIDODI GIDODUGU,Badan
40764679,GE DIDAGEDADIDO,Badan
39996869,GIDODODODADUDADO,Badan
40107767,GE GA DIDIDADI,Badan
40069114,GE  DADOGAGAGE,Badan
40205520,GE GU GOGOGU ,Badan
39753007,GIDODIGOGI  DI,Badan
39849417,GIDODUGEDOGEGADI,Badan
40079019,GE  DIDO GADO,Badan
40541665,GE GOGEGADADAGO,Badan
39560960,GIDOGODA DODA ,Badan
40553891,GE GOGOGIDUDOGA,Badan
40088939,GE  DUDUDOGIDO,Badan
40615604,GE DAGAGODA GE,Badan
40932230,GE DOGIGUGUGI ,Badan
40315453,GE GIGAGOGEGOGI,Badan
40234924,GE GUGIGEDOGUGE,Badan
40448015,GE GEGEDU GAGO,Badan
40825423,GE DUGUGOGEGUGI,Badan
44835285,GEGEDUGIGOGUDUGO,OP
39728852,GIDODIGUDUDUGOGU,Badan
40657959,GE DAGODIDOGODO,Badan
42550566,GEGUGOGO GODADA,OP
40587729,GE GODUDIDIGUDO,Badan
39618638,GIDODAGADUDAGIDU,Badan
43991025,GEGIDODOGA GUGO,OP
40236626,GE GUGIDADAGUDA,Badan
40009294,GE   DOGUDOGE,Badan
43086852,GEGI DUDADUGOGU,OP
40416695,GE GEGADADADOGO,Badan
42831024,GEGUDUGIGA GUGE,OP
45365992,GEGOGIDAGODODOGU,Badan
39949686,GIDODOGEDODADUDA,Badan
41066805,GEGA DADADU GO,OP
44613245,GEGEDAGAGIGUGEGO,OP
40517713,GE GOGADIDIGAGI,Badan
39895472,GIDODUDOGOGEDIGU,Badan
39582139,GIDOGODUGUGAGIDO,Badan
40835798,GE DUGIGODIDODU,Badan
40943497,GE DOGEGIGEDODI,Badan
39530054,GIDOGOGI  GOGE,Badan
40547004,GE GOGEDI  GE,Badan
39607046,GIDODA DI GEDA,Badan
39859829,GIDODUGODODUGUDO,Badan
39889249,GIDODUDUDOGUGEDO,Badan
40353596,GE GIGOGIGODODA,Badan
40800989,GE DU  DODUDO,Badan
44346321,GEGEGIGEDAGIGUGA,OP
40590009,GE GODO   DO,Badan
39490942,GIDOGEDO DOGEGU,Badan
39722741,GIDODIGUGUDIGEGA,Badan
39763925,GIDODIDAGIDOGUGO,Badan
44799911,GEGEDIDODODOGAGA,OP
42500890,GEGUGO  DUDO ,OP
40727152,GE DIGUDIGAGOGU,Badan
40660611,GE DADA DAGAGA,Badan
39822797,GIDODUGUGUDIDODI,Badan
40541534,GE GOGEGAGOGIGE,Badan
40215880,GE GUGAGODUDU ,Badan
43527421,GEGIGOGUDIGEGUGA,OP
40789745,GE DIDUDODIGEGO,Badan
40895034,GE DUDOGO GIGE,Badan
40356933,GE GIGODADOGIGI,Badan
42970570,GEGUDODI GODI ,OP
40106288,GE GA DAGUDUDU,Badan
39487379,GIDOGEDUDIGIDIDO,Badan
39741796,GIDODIGEGADIDODA,Badan
42160513,GEGUGADA GOGAGI,OP
46154503,GEDAGAGOGEGO GI,OP
40576815,GE GODIDADUGAGO,Badan
42989463,GEGUDODUDOGEDAGI,OP
40260446,GE GUDA GEGEDA,Badan
40871429,GE DUDIGAGEGUDO,Badan
40339392,GE GIGIDOGIDOGU,Badan
39547321,GIDOGOGEDIGIGUGA,Badan
40151424,GE GAGOGAGEGUGE,Badan
39541017,GIDOGOGEGA GADI,Badan
39705833,GIDODI GODUGIGI,Badan
40244586,GE GUGEGEGODUDA,Badan
40506309,GE GO DAGI DO,Badan
39567855,GIDOGODADIDUGOGO,Badan
40545178,GE GOGEGOGADIDU,Badan
40784078,GE DIDUGE DIDU,Badan
39749913,GIDODIGEDODOGAGI,Badan
40476808,GE GEDIDADU DU,Badan
41869260,GEGADUDADOGUDA ,OP
40148754,GE GAGEDUDIGOGE,Badan
39553081,GIDOGOGOGI DUGA,Badan
43288610,GEGIGUDUDUDAGA ,OP
40370925,GE GIDI DOGUGO,Badan
39556150,GIDOGOGODAGAGO ,Badan
39904211,GIDODO GEGUGAGA,Badan
42163461,GEGUGADAGIGEDAGA,OP
41848812,GEGADUGEDUDUGAGU,OP
44126131,GEGEGAGUDAGAGIGA,OP
40426232,GE GEGUDAGUGIGU,Badan
40588054,GE GODUDU GOGE,Badan
40513335,GE GOGAGIGIGIGO,Badan
40130949,GE GAGI DOGEDO,Badan
39654673,GIDODAGOGEDADIGI,Badan
39506477,GIDOGO DAGEDIDI,Badan
39783905,GIDODIDUGIDO GO,Badan
39868069,GIDODUDADU DADO,Badan
41869957,GEGADUDADODOGODI,OP
40911812,GE DOGAGADUGAGU,Badan
40205431,GE GU GOGEGIGA,Badan
42430249,GEGUGEGI GUGEDO,OP
40036507,GE  GIDAGO DI,Badan
40639035,GE DAGIDO GIGO,Badan
41351316,GEGAGIGOGAGIGADA,OP
40746337,GE DIGEDAGIGIDI,Badan
40329812,GE GIGUDODUGAGU,Badan
43624185,GEGIDAGUGEGADUGO,OP
45235196,GEGOGUGIGOGADODA,OP
40853778,GE DUGOGIDIDIDU,Badan
42726171,GEGUDIGUDAGADIGA,OP
40492233,GE GEDOGUGUGIGI,Badan
39739829,GIDODIGIDODUGUDO,Badan
40949790,GE DOGEDODIDO ,Badan
43685545,GEGIDADUGOGOGEGO,OP
40015875,GE  GAGODUDIGO,Badan
40888957,GE DUDUDUDOGODI,Badan
42580780,GEGUGODU DIDU ,OP
39904454,GIDODO GEGEGOGE,Badan
40967961,GE DODADIDODAGA,Badan
40711476,GE DIGAGAGEDIDA,Badan
45333207,GEGOGIGIGIGU DI,LN
49198096,GEDOGADODU DODA,Non NPWP
40846946,GE DUGEDADOGEDA,Badan
40010406,GE  GA GE DA,Badan
40935478,GE DOGIGOGEDIDU,Badan
39710136,GIDODIGA GAGIDA,Badan
39667026,GIDODADADI GUDA,Badan
39853010,GIDODUGOGI GA ,Badan
40919794,GE DOGADODIDOGE,Badan
39803460,GIDODU GIGEDA ,Badan
40665254,GE DADAGOGUGOGE,Badan
39759558,GIDODIGODOGOGODU,Badan
39493166,GIDOGEDOGIGADADA,Badan
40915519,GE DOGAGOGOGADO,Badan
40432982,GE GEGIGUDODUGU,Badan
39667732,GIDODADADIDIGIGU,Badan
40355108,GE GIGOGOGA DU,Badan
40491706,GE GEDOGADI DA,Badan
39963575,GIDODODAGIGODIGO,Badan
40511528,GE GOGAGAGOGUDU,Badan
40423090,GE GEGUGI DO ,Badan
39645565,GIDODAGEGOGODAGO,Badan
40963159,GE DODAGIGAGODO,Badan
39498763,GIDOGEDODUDIDAGI,Badan
40121446,GE GAGUGAGEGEDA,Badan
40698694,GE DADODUDADOGE,Badan
40548907,GE GOGEDUDO DI,Badan
40869640,GE DUDADODAGE ,Badan
40433154,GE GEGIGIGAGOGE,Badan
40776365,GE DIDIDAGIDAGO,Badan
40283511,GE GUDUGIGOGAGA,Badan
40170760,GE GADI DIDA ,Badan
40263900,GE GUDAGIDO  ,Badan
40871313,GE DUDIGAGIGAGI,Badan
40272700,GE GUDIGUDI  ,Badan
40707513,GE DI DIGOGAGI,Badan
40236010,GE GUGIDA GA ,Badan
40527090,GE GOGUDI DO ,Badan
39703405,GIDODI GIGE GO,Badan
40167166,GE GADADIGADADA,Badan
39602656,GIDODA GUDAGODA,Badan
40155544,GE GAGOGOGOGEGE,Badan
40681377,GE DADUGAGIDIDI,Badan
40388095,GE GIDUDU DOGO,Badan
40882278,GE DUDUGUGUDIDU,Badan
39543763,GIDOGOGEGIDIDAGI,Badan
40402602,GE GE GUDA GU,Badan
40483989,GE GEDUGIDODUDO,Badan
40952806,GE DOGOGUDU DA,Badan
40742376,GE DIGEGUGIDIDA,Badan
39594137,GIDOGODOGEGAGIDI,Badan
40110576,GE GAGA GODIDA,Badan
40701369,GE DI GAGIDADO,Badan
40880339,GE DUDU GIGIDO,Badan
40692940,GE DADOGUDOGE ,Badan
39655056,GIDODAGOGO GODA,Badan
40594786,GE GODOGEDIDUDA,Badan
39669442,GIDODADADOGEGEGU,Badan
40328549,GE GIGUDUGOGEDO,Badan
40016465,GE  GADAGEDAGO,Badan
39806658,GIDODU DADAGODU,Badan
40141806,GE GAGEGADU DA,Badan
40173299,GE GADIGIGUDODO,Badan
39629386,GIDODAGUDOGIDUDA,Badan
40598022,GE GODODU GUGU,Badan
40613738,GE DAGAGIDIGIDU,Badan
40296101,GE GUDODAGA GA,Badan
39654298,GIDODAGOGEGUDODU,Badan
39585007,GIDOGODUGO  DI,Badan
40125685,GE GAGUGODADUGO,Badan
40128657,GE GAGUDUDAGODI,Badan
40314403,GE GIGAGEGE GI,Badan
39939780,GIDODOGIDODIDU ,Badan
40025074,GE  GUGO DIGE,Badan
40964740,GE DODAGEDIGE ,Badan
40938938,GE DOGIDUDOGIDU,Badan
39890306,GIDODUDO GI DA,Badan
39666623,GIDODADADADAGUGI,Badan
39705073,GIDODI GO DIGI,Badan
40870729,GE DUDI DIGUDO,Badan
40682083,GE DADUGU DUGI,Badan
40627584,GE DAGUDIGODUGE,Badan
40036364,GE  GIDAGIDAGE,Badan
40242898,GE GUGEGUDUDODU,Badan
40922819,GE DOGUGUDUGADO,Badan
40049675,GE  GEDODADIGO,Badan
40683855,GE DADUGIDUGOGO,Badan
39849476,GIDODUGEDOGEDIDA,Badan
39729754,GIDODIGUDODIGOGE,Badan
39953009,GIDODOGOGI  DO,Badan
39910060,GIDODOGA  DA ,Badan
39920136,GIDODOGU GAGIDA,Badan
40039463,GE  GIDOGEDAGI,Badan
40561545,GE GODAGAGOGEGO,Badan
39827396,GIDODUGUDIGIDODA,Badan
40347285,GE GIGEDIGUDUGO,Badan
40984974,GE DODUGEDODIGE,Badan
40180446,GE GADU GEGEDA,Badan
39771581,GIDODIDIGAGODUGA,Badan
39552865,GIDOGOGOGUDUDAGO,Badan
40513312,GE GOGAGIGIGAGU,Badan
39644866,GIDODAGEGEDUDADA,Badan
40706357,GE DI DAGIGODI,Badan
39545085,GIDOGOGEGO DUGO,Badan
40305430,GE GI GOGEGI ,Badan
40375226,GE GIDIGOGUGUDA,Badan
40809970,GE DU DODODI ,Badan
40715116,GE DIGAGOGAGADA,Badan
39991822,GIDODODOGADUGUGU,Badan
40241256,GE GUGEGAGUGODA,Badan
40260570,GE GUDA GODI ,Badan
39696866,GIDODADODADUDADA,Badan
40661059,GE DADAGA GODO,Badan
40435459,GE GEGIGOGEGODO,Badan
40994920,GE DODOGEDOGU ,Badan
40578454,GE GODIDUGEGOGE,Badan
39711162,GIDODIGAGAGADAGU,Badan
40369933,GE GIDADODOGIGI,Badan
39689557,GIDODADUDOGOGODI,Badan
39874736,GIDODUDIGEDIGIDA,Badan
41030104,GEGA GI GA GE,OP
40139147,GE GAGIDOGAGEDI,Badan
39528467,GIDOGOGUDUGEDADI,Badan
39761197,GIDODIDAGAGADODI,Badan
40088614,GE  DUDUDAGAGE,Badan
40466979,GE GEDADADODIDO,Badan
40227693,GE GUGUDIDADOGI,Badan
40252898,GE GUGOGUDUDODU,Badan
44723277,GEGEDIGUGIGUDIDI,OP
42209323,GEGUGU DOGIGUGI,OP
43482541,GEGIGEDUGUGOGEGA,OP
41904399,GEGADO GEGIDODO,OP
42447808,GEGUGEGEDIDU DU,OP
43822053,GEGIDUGUGU GOGI,OP
45229098,GEGOGUGUDO DODU,OP
40502024,GE GO GU GUGE,Badan
40967900,GE DODADIDO  ,Badan
40751151,GE DIGOGAGAGOGA,Badan
40965702,GE DODAGODI GU,Badan
40484346,GE GEDUGEGIGEDA,Badan
39570247,GIDOGODI GUGEDI,Badan
39693418,GIDODADOGIGEGADU,Badan
40346955,GE GIGEDADOGOGO,Badan
39548739,GIDOGOGEDUDIGIDO,Badan
40586859,GE GODUDADUGODO,Badan
40101569,GE GA GAGODADO,Badan
43362483,GEGIGIDAGUGEDUGI,OP
42768173,GEGUDIDADUGADIGI,OP
42477152,GEGUGEDIDIGAGOGU,OP
44896008,GEGEDUDODA  DU,OP
40543302,GE GOGEGIGI GU,Badan
40448991,GE GEGEDUDODOGA,Badan
40165090,GE GADAGO DO ,Badan
39636849,GIDODAGIDADUGEDO,Badan
40934028,GE DOGIGE GUDU,Badan
40472309,GE GEDIGUGI DO,Badan
39750337,GIDODIGO GIGIDI,Badan
40095819,GE  DOGODUGADO,Badan
42626568,GEGUDAGUDAGODADU,OP
40016495,GE  GADAGEDOGO,Badan
44191176,GEGEGADOGAGADIDA,OP
40207659,GE GU DIDAGODO,Badan
39772042,GIDODIDIGU GEGU,Badan
43672592,GEGIDADIGUGODOGU,OP
40840908,GE DUGE DO DU,Badan
40989914,GE DODUDODOGAGE,Badan
40200258,GE GU  GUGODU,Badan
40135041,GE GAGIGO GEGA,Badan
39817603,GIDODUGADIDA GI,Badan
40909192,GE DO DOGADOGU,Badan
39746133,GIDODIGEDAGAGIGI,Badan
40827097,GE DUGUDI DODI,Badan
39980874,GIDODODU DUDIGE,Badan
40626870,GE DAGUDADUDI ,Badan
43974195,GEGIDODIGEGADOGO,OP
39831259,GIDODUGIGAGUGODO,Badan
42744541,GEGUDIGEGEGOGEGA,OP
40609998,GE DA DODODODU,Badan
44687640,GEGEDADUDIDAGE ,OP
43511718,GEGIGOGAGADIGADU,OP
44672102,GEGEDADIGUGA GU,OP
44896107,GEGEDUDODAGA DI,OP
44467467,GEGEGEDADIGEDADI,OP
43637520,GEGIDAGIDIGOGU ,OP
49112788,GEDOGAGAGUDIDUDU,Non NPWP
40007576,GE   DIGODIDA,Badan
40562157,GE GODAGUGAGODI,Badan
39942659,GIDODOGEGUDAGODO,Badan
40496489,GE GEDODAGEDUDO,Badan
40851056,GE DUGOGA GODA,Badan
40018994,GE  GADUDODOGE,Badan
39608623,GIDODA DUDAGUGI,Badan
39912768,GIDODOGAGUDIDADU,Badan
